item_id,item_name,item_category,item_subcategory,item_price,item_rating_avg,item_description,stock_quantity,launch_date
645,Ducimus Vel,Giyim,Error,37.24,4.17,"Accusamus sunt rerum consectetur ut placeat architecto. Alias asperiores aliquid temporibus.
Optio consequatur culpa quis blanditiis doloribus. Maiores voluptates doloribus vel.",91,2025-02-15
646,Ullam Reiciendis,Mücevher,Dolore,973.21,3.92,Tenetur ipsa minima corrupti. Commodi quae eligendi eum consequatur amet. Esse facilis consequuntur repudiandae. Aspernatur occaecati aut quas eos laudantium modi.,988,2024-03-18
647,Blanditiis Facilis,Mücevher,Error,468.21,3.61,Qui voluptatum molestiae officiis repudiandae. Impedit inventore nam accusamus aliquid facilis ad. Nihil impedit cumque quidem expedita praesentium illum ratione.,248,2024-09-08
648,Enim Dicta,Spor,Facilis,744.98,4.0,Ipsam harum porro quasi velit dolores rem. Ratione sapiente natus neque.,543,2024-04-19
649,Qui Quod,Spor,Facilis,824.38,3.66,Illum perspiciatis fuga iste laborum adipisci sequi. Necessitatibus minima totam eius possimus. Dolorem quibusdam nam temporibus.,500,2024-10-01
650,Exercitationem Ullam,Otomotiv,Sed,409.3,3.59,Dicta rem ad officiis. Libero tempore exercitationem quas. Nisi molestiae earum excepturi consequatur perferendis neque.,667,2025-01-30
651,Consequatur Nostrum,Giyim,Cupiditate,488.54,3.86,"Sapiente soluta dignissimos non. Vitae neque voluptatibus qui voluptatum. Iste beatae dolorum aliquam nihil doloribus dolores nam.
Ratione dolor cupiditate hic quam ad sunt consequuntur.",357,2024-03-27
652,Repudiandae Inventore,Otomotiv,Pariatur,266.39,3.95,Provident maiores earum corrupti recusandae nisi. Accusamus alias eum numquam nobis. Necessitatibus commodi a voluptates.,703,2024-11-02
653,Ratione Enim,Bahçe,Perferendis,809.45,3.66,"Dolorum rem ab similique. Reprehenderit fuga veniam doloribus corrupti rem unde. Provident sunt dolores.
Explicabo sint maxime animi. Magni maiores animi nam expedita quae adipisci.",882,2025-02-04
654,Iusto Maiores,Giyim,Dolore,61.03,4.07,Vel impedit ratione eos iusto nobis. Non facere magnam quae voluptatem. Pariatur occaecati eum doloremque iure. Ullam voluptatem tenetur earum odit.,863,2025-02-16
655,Similique Doloribus,Otomotiv,Eius,382.59,3.5,Voluptate aspernatur dignissimos nesciunt occaecati. Doloribus quo aut doloremque modi ea.,926,2025-01-11
656,Numquam Vel,Gıda,Ipsam,784.1,4.19,Adipisci aliquam amet veniam doloremque vel corporis. Consequatur incidunt qui consequuntur. Asperiores quas asperiores ducimus impedit.,824,2025-03-07
657,Autem Beatae,Elektronik,Ut,207.72,4.34,"Asperiores reprehenderit porro officiis.
Quidem praesentium nemo quaerat quam vel eos. Aliquid dolore veritatis a porro eius.
Neque quia cum pariatur. Aperiam et optio dolore ipsa iste.",699,2025-01-12
658,Tenetur Repellat,Ev & Yaşam,Magnam,524.07,4.57,Qui pariatur sapiente molestias. Velit rem delectus repellendus quisquam. Tempora harum inventore laboriosam saepe nam.,992,2024-06-16
659,Occaecati Accusamus,Kozmetik,Cumque,887.33,4.49,"Doloremque adipisci perspiciatis. Sunt consectetur debitis sit sit at sit nulla.
Fugit cum magni autem beatae. Itaque nemo ratione laborum voluptatibus. Ducimus voluptas harum assumenda temporibus.",120,2024-10-15
660,Impedit Corporis,Ev & Yaşam,Nulla,300.03,3.73,Ratione dolores repudiandae dolorem fuga vitae. Totam ratione incidunt laborum distinctio reiciendis.,745,2024-10-03
661,Natus Earum,Ev & Yaşam,Eaque,681.22,3.79,"Esse vero provident.
Asperiores in rerum eveniet quos ipsa aliquam. Dolorum quae itaque minus quasi nesciunt. Dolor ullam expedita itaque.
Dolor ea eligendi error perspiciatis. Odit qui illum sequi.",776,2024-11-04
662,Natus Excepturi,Giyim,Hic,795.23,4.49,"Assumenda dolorem maxime aliquid quisquam error a. Incidunt possimus eos esse cumque excepturi dolor est.
Nihil vero nulla natus eligendi dolores. Magni quam quod consequatur.",98,2025-01-12
663,Omnis Magnam,Spor,In,35.97,4.27,"Itaque odit delectus quia facilis asperiores labore maiores. Maxime neque eaque non aliquid reiciendis optio id.
Rem facere ut mollitia velit. Ratione eaque inventore molestiae deserunt.",150,2024-08-18
664,Exercitationem Voluptatum,Oyuncak,Voluptatem,781.74,4.21,"Commodi ut blanditiis quisquam. Dolore earum iste odio recusandae iure.
Officiis at culpa enim veritatis excepturi. Quo doloribus earum assumenda quibusdam. Enim sapiente asperiores.",42,2025-01-10
665,Debitis Quas,Elektronik,Dolore,743.23,4.32,Quam fugiat unde suscipit. Delectus non a autem nam assumenda.,637,2025-01-13
666,Dignissimos Id,Giyim,Explicabo,499.52,3.7,Consequatur in iusto. Cupiditate libero laudantium temporibus. Eum vel repellat earum dolores velit.,58,2024-08-30
667,Qui Sapiente,Gıda,Assumenda,582.71,4.43,"Cumque consectetur corporis totam vitae. Ipsum temporibus praesentium ratione dolorem molestiae ducimus.
Vitae eveniet nisi eius eius. Minima magni numquam laborum temporibus tenetur.",966,2025-01-08
668,Vel Labore,Bahçe,Rerum,750.48,3.74,"Earum cum velit placeat facilis. Sunt ducimus incidunt reiciendis aut. Officiis similique a officia odit totam.
Veritatis pariatur harum temporibus possimus. Ab eligendi fuga ipsam corrupti.",806,2024-09-23
669,Similique Quis,Oyuncak,Exercitationem,947.67,3.52,Magni sequi commodi nemo quae ullam. Temporibus iusto expedita commodi dolore architecto ratione molestias. Velit eos omnis recusandae sint.,117,2024-11-24
670,Dignissimos Et,Bahçe,Nam,856.38,3.77,"Molestiae numquam in nihil. Cumque unde earum saepe suscipit. Accusamus delectus quae vitae molestias.
Repellendus eius architecto dicta aperiam. Minus et ex aliquid labore.",297,2025-02-08
671,Eaque Facere,Bahçe,Explicabo,31.59,4.11,Laudantium assumenda occaecati molestiae. Voluptatem nostrum id. Exercitationem amet laborum pariatur harum. Velit ducimus voluptatibus mollitia minima doloribus occaecati.,970,2024-11-17
672,Et Omnis,Kozmetik,Nostrum,900.34,4.6,Rem quia odio a dolores. Magni excepturi veniam est qui molestiae quidem tempora.,401,2024-09-11
673,Eligendi Expedita,Otomotiv,Reiciendis,827.52,4.2,Possimus cumque mollitia deserunt animi provident. Voluptatibus tempore optio. Rerum earum facilis nesciunt sunt itaque.,812,2024-04-20
674,Suscipit Nobis,Giyim,Exercitationem,119.37,3.56,"Sunt repellat et earum deleniti libero ex. Dolores tenetur tempore nisi.
Omnis velit vero deserunt.",22,2024-07-09
675,Veniam Maxime,Oyuncak,Esse,625.99,4.64,"Rem doloribus omnis sunt nemo. Cum tenetur quisquam vitae. Consectetur amet dolores in commodi alias illum.
Corporis voluptates dolorum et.",296,2024-05-18
676,Dolorum Laudantium,Spor,Quidem,187.12,3.67,Voluptatum magni laborum expedita asperiores in quo. Error reiciendis facilis odit exercitationem perspiciatis blanditiis unde.,733,2024-08-04
677,Fugiat Accusamus,Mücevher,Iste,17.01,3.74,Rem aperiam perferendis qui necessitatibus. Vero expedita eos eos dignissimos. Doloremque at quos ipsam culpa veritatis impedit iusto.,324,2024-07-31
678,Suscipit Voluptatibus,Ev & Yaşam,Odit,937.97,4.48,Ipsam voluptates rem modi debitis. Quae et dignissimos excepturi illum aperiam pariatur architecto. Cum incidunt doloremque. Aliquam unde molestiae perspiciatis doloribus sunt.,299,2025-02-24
679,Beatae Recusandae,Elektronik,Officiis,235.76,4.5,Iure nesciunt adipisci itaque. Quos distinctio voluptate dolorum vitae dolorem necessitatibus dolorum. Nobis dolores mollitia eius. Deleniti temporibus corrupti animi ut unde dignissimos.,242,2024-05-28
680,Culpa Minima,Bahçe,Nemo,406.9,3.62,In illo minus reiciendis dolorem hic excepturi. Nobis libero occaecati quam ducimus explicabo. Quod voluptas laudantium natus ullam magni.,27,2024-10-20
681,Maiores Quam,Giyim,Non,996.0,3.67,Ad quae similique est voluptates molestiae repellendus. Rerum inventore enim esse.,603,2024-07-08
682,Consequuntur Doloremque,Kozmetik,Aperiam,149.88,4.46,"Aut exercitationem maxime. Ratione beatae qui beatae ab deleniti vero tenetur. Dolores quod quam placeat.
Unde porro placeat officia voluptate. Nesciunt expedita sequi eaque. Vel et beatae ipsa.",148,2024-09-11
683,Reiciendis Facilis,Bahçe,Cum,756.38,4.15,Nam molestiae illo deserunt ut in. Architecto soluta aliquid libero. Adipisci temporibus laboriosam laboriosam explicabo.,371,2025-01-03
684,Possimus Esse,Otomotiv,Nemo,303.2,3.78,Ex numquam necessitatibus sapiente ut fugiat debitis. Harum nam id laudantium. Accusantium impedit fugit necessitatibus.,788,2025-01-27
685,Ea Illum,Oyuncak,Adipisci,888.76,4.22,Tempora architecto voluptatum rem. Officiis voluptates repellat rem ut expedita possimus.,567,2024-05-14
686,Tempore Beatae,Spor,Laudantium,318.93,3.67,"Accusamus architecto cumque iste id.
Expedita adipisci tempore reprehenderit consequuntur assumenda esse.
Aliquid expedita voluptatem laudantium. Voluptatem voluptate iste vitae voluptate.",397,2024-04-25
687,Modi Minima,Mobilya,Quam,613.82,3.98,Eum perspiciatis deleniti ipsam occaecati odit error. Laudantium aperiam voluptatum laudantium. Animi error officiis assumenda.,825,2024-08-03
688,Impedit Beatae,Otomotiv,Optio,740.78,4.09,Sit corporis officia vitae tempore exercitationem. Laudantium magnam molestiae deserunt blanditiis ratione. Sit quae cupiditate ad delectus.,734,2024-04-22
689,Facilis Quasi,Gıda,Corrupti,365.79,3.66,"Amet occaecati odit voluptates ea blanditiis qui reiciendis. Aliquam ullam non fugiat rem maxime.
Delectus non recusandae ipsum perspiciatis. Vel consequatur exercitationem reiciendis.",356,2024-05-05
690,Delectus Ex,Gıda,Possimus,429.45,3.68,Minus reprehenderit voluptas earum. Eligendi facere ipsam aspernatur ducimus quae sapiente.,752,2025-02-28
691,Quos Ipsum,Mücevher,Deleniti,731.43,3.59,Minima hic laborum et unde ex. Reprehenderit perferendis quidem voluptates sunt culpa. Laudantium ab expedita libero necessitatibus.,411,2024-10-30
692,Illo Doloremque,Ev & Yaşam,Nisi,975.58,4.67,"Quod aut provident mollitia nam. Repudiandae ipsum qui enim.
Quidem dicta ab ut sapiente iste. Consequuntur autem minima tempore.",742,2024-11-26
693,Voluptatum Mollitia,Mobilya,Fuga,215.38,4.18,"In iusto repudiandae odio. Natus vel veritatis. Ratione quam harum quidem.
Pariatur nobis perferendis optio totam deserunt. Dolore ipsa corrupti neque.",274,2025-02-12
694,Explicabo Magni,Mücevher,Amet,986.16,4.52,Quae itaque vel ipsam. Animi aperiam illum beatae velit corporis ea.,182,2025-03-02
695,Voluptates Vitae,Kozmetik,Dicta,770.31,3.63,"Vel repudiandae similique iure quos laboriosam. Ab quis sed quasi optio nobis dolorem.
Pariatur distinctio nihil. At earum earum nobis neque. Quo quaerat iure sequi.",578,2024-04-07
696,Vero Doloribus,Mobilya,Totam,865.02,4.42,"Voluptatem corporis tenetur sequi alias. Quidem ipsum sunt illo blanditiis error laboriosam.
Illo veniam architecto animi dolores suscipit beatae. Quam soluta incidunt quis dolores magni.",109,2024-09-02
697,Id Rem,Otomotiv,Commodi,131.45,4.72,"Accusamus neque error odio. Vitae beatae illo optio quos reprehenderit temporibus voluptas.
Corrupti doloremque sapiente quasi ut minima eius. Et iusto facilis officia.",433,2024-06-15
698,Molestias Dolore,Kitap,Voluptas,204.1,4.35,"Impedit maxime incidunt repudiandae placeat.
Similique labore perferendis eos deserunt rerum. Optio quibusdam consequatur dicta magni nostrum. Tempore voluptatum eligendi hic quo saepe.",406,2025-01-02
699,Suscipit Praesentium,Kozmetik,Non,607.2,3.95,"Atque blanditiis cumque necessitatibus architecto velit. In asperiores architecto distinctio.
Eligendi culpa rerum excepturi. Laboriosam ex hic odio et aliquam eius. Libero culpa corrupti.",891,2024-10-29
700,Debitis Odit,Kitap,Consectetur,608.94,4.0,Sunt sed quos. Quo dolorem fugit quod esse beatae quae. Molestias impedit eum.,855,2025-03-04
701,Consequatur Eveniet,Ev & Yaşam,Fugit,654.67,3.94,Dolore eum temporibus. Ipsum odit amet cum quo. Culpa dolore dignissimos earum numquam nostrum minus quisquam.,640,2025-01-16
702,Quo Cupiditate,Elektronik,Laborum,112.41,3.93,"Explicabo velit voluptatum nobis magni. Ipsa esse rem reprehenderit officiis.
Quas adipisci iure ullam quisquam eos neque. Provident accusamus magni id cum vitae deserunt.",37,2025-02-06
703,Tempore Asperiores,Elektronik,Dolore,920.0,3.75,Deserunt reiciendis necessitatibus voluptatibus pariatur. Architecto iusto corrupti inventore magnam magnam beatae.,722,2024-07-03
704,Libero Nobis,Kozmetik,Unde,245.91,4.24,Commodi consequatur iusto facere totam. Vitae vero odio cum. Quas earum enim labore dolorem eum deserunt.,172,2024-06-23
705,Recusandae Repellendus,Ev & Yaşam,Quos,78.05,3.82,"Dicta atque sapiente hic rem aliquid vero. Recusandae deleniti neque. Non odio perferendis ipsum.
Quis at tenetur provident modi.",105,2025-02-21
706,Minima Magni,Mobilya,Quae,414.38,3.88,"Deleniti inventore non facere esse accusantium enim. Ea similique non explicabo animi.
Ab ea ducimus saepe praesentium mollitia sapiente. Quo harum occaecati laborum deserunt eos rerum.",209,2024-10-24
707,Perferendis Reprehenderit,Elektronik,Delectus,810.11,4.48,"Perspiciatis illum corrupti praesentium repellendus. Architecto eveniet architecto numquam dicta deserunt culpa.
Ad numquam deleniti autem similique. Veritatis delectus at velit.",272,2024-10-07
708,Dolores Recusandae,Spor,Nemo,112.81,3.64,"Voluptatem omnis deserunt ullam modi voluptatibus voluptatibus.
Nihil ipsum nostrum sit animi. Blanditiis sit consectetur ab a expedita culpa.",523,2024-06-27
709,Cum Quam,Gıda,Repellat,567.45,3.7,Ducimus quibusdam dolore voluptatem. Harum illum laudantium. Dicta ipsam quaerat ad vitae. Minus voluptas consequuntur.,794,2024-09-20
710,Corrupti Expedita,Gıda,Facere,80.53,4.36,"Aliquid sunt non aspernatur iure quo nisi. Maiores odit odio repellendus doloribus.
Aut libero reiciendis. Vel nisi praesentium eligendi esse. Vero possimus nisi mollitia.",148,2024-05-02
711,Quas Sit,Otomotiv,Cum,441.19,4.62,Quas recusandae minus rerum quos libero. Earum velit nihil dicta. Distinctio quibusdam ea expedita saepe ad ratione. Rerum voluptatem repudiandae sapiente vitae.,635,2025-03-12
712,Ipsam Veritatis,Kitap,Deleniti,367.35,4.06,Facilis vel molestias officiis cum blanditiis totam at. Atque perspiciatis ipsum cupiditate reiciendis tenetur a. Quasi fugiat inventore vel minima ad aperiam.,618,2024-07-23
713,Sapiente Hic,Spor,Dolorem,505.73,3.89,Officia repellat itaque delectus cupiditate temporibus. Corporis in tempore.,183,2024-09-24
714,Fugit Accusamus,Ev & Yaşam,Sint,326.14,4.34,Facilis velit eos placeat cumque dicta cumque nemo. Quos error quod reiciendis vero iure. Nihil minima est vel iusto porro. Nostrum doloremque suscipit hic.,48,2024-08-03
715,Earum Impedit,Spor,Magnam,208.67,4.67,"Ullam eius voluptatum dolor. Minus nisi temporibus molestias ut dolor repudiandae neque.
A ad saepe recusandae quasi pariatur. Ullam dicta tempora nisi error beatae. A iusto quia sint ad.",716,2024-11-13
716,Nihil Nobis,Mücevher,Rem,739.47,3.83,Eos velit eveniet rerum. Deleniti repudiandae officia deleniti. At cupiditate quia dolorum consequatur.,733,2024-12-07
717,Tempora Possimus,Mobilya,Error,737.17,4.55,Culpa sequi consequuntur pariatur distinctio laboriosam. Similique aspernatur ullam illo eius ducimus cum commodi.,401,2024-07-16
718,Assumenda Quam,Kitap,Odio,183.51,4.71,"Velit inventore iusto fugiat vel. Amet magni quaerat facilis repellat saepe dolore. Vitae a consequatur magni impedit quasi.
Ad consectetur optio neque. Sed a at minus blanditiis.",731,2025-02-04
719,At Fugit,Mücevher,Dolorem,939.68,4.42,"Eveniet pariatur dolorem consequatur dolor iusto. Voluptas eius officia eaque. Quibusdam facilis cum quae.
Assumenda voluptas saepe. Autem quo aspernatur neque facilis quibusdam.",827,2024-07-30
720,Ratione Doloremque,Kitap,Repellat,682.1,4.58,Consequatur magni iure blanditiis perspiciatis tenetur. Eveniet fugiat soluta quam ipsam amet provident molestiae.,116,2024-05-16
721,Exercitationem Sint,Otomotiv,Unde,983.48,4.76,Natus exercitationem aspernatur iusto magnam rem reprehenderit. Dolores a iure sequi perspiciatis possimus. Iure esse mollitia nam. Error quasi aspernatur neque possimus.,887,2024-05-16
722,Repellendus Laudantium,Oyuncak,Ipsum,605.61,3.53,"Reiciendis dolorum odio iusto nemo hic suscipit. Officiis nobis suscipit inventore.
Nemo maiores ratione atque eligendi atque. Aut nisi magnam nesciunt nisi porro eum.",715,2025-03-11
723,Laborum Incidunt,Oyuncak,Non,414.71,4.42,Ipsum voluptas quod dolore laborum at perferendis. Ut nesciunt modi adipisci suscipit corrupti. Nobis minima animi sunt natus porro voluptates.,706,2024-08-10
724,Optio Numquam,Ev & Yaşam,Facere,314.18,3.56,"Sint aperiam provident illum veniam reiciendis debitis. Soluta magni dolor. Odit quia esse nam.
Ipsa fugit facere mollitia sed fuga iure. Esse assumenda molestiae molestias eius optio magnam.",538,2025-03-04
725,Eligendi Reiciendis,Ev & Yaşam,Nostrum,388.51,4.02,"Ea saepe blanditiis id officiis. Nulla debitis eos explicabo doloribus.
Nulla dolore delectus adipisci rem. At rem mollitia dolor error ut. Aperiam magnam facere iusto eius.",360,2025-02-14
726,Culpa Eligendi,Kitap,Facilis,776.16,4.6,Recusandae suscipit ut quam. Repudiandae dolores nesciunt cupiditate quis expedita.,406,2025-01-03
727,Reiciendis Ipsam,Spor,Atque,625.19,3.63,Aut distinctio beatae tempore eveniet veritatis. Nostrum distinctio provident totam voluptatibus neque dignissimos. Eaque pariatur laudantium sapiente consectetur natus officia.,632,2024-05-24
728,Ipsam Porro,Bahçe,Occaecati,424.85,3.77,Reprehenderit iusto laboriosam beatae deserunt saepe officiis. Delectus dignissimos beatae praesentium explicabo.,543,2025-03-05
729,Repellendus Dolores,Ev & Yaşam,Numquam,853.63,4.48,"Cumque assumenda est at. Corrupti aut itaque quos.
Quam molestiae at vel possimus. Officiis mollitia ad expedita facilis.",78,2024-12-24
730,Aliquid Omnis,Giyim,Quasi,678.12,3.94,"Suscipit eius maiores delectus. Commodi officia quaerat itaque explicabo voluptatibus ratione.
Sed aspernatur non soluta ratione. Reiciendis optio rem fugit. Quidem amet ratione quaerat.",984,2024-03-23
731,Nesciunt Ea,Giyim,Laudantium,628.79,4.04,"Debitis alias provident eaque eum. Aliquam architecto perferendis pariatur debitis quaerat veniam.
Ipsa deleniti et hic beatae quod. Veniam placeat vero maxime.",236,2024-10-20
